id,英文名稱,課程名稱,週次,該週開始日期,該週結束日期,註冊人數,購買人數,完課人數
9,shiyan-jingji-xue,實驗經濟學 (Experimental Economics I: Behavioral Game Theory),Week78,2017-09-07,2017-09-13,16,0,0
9,shiyan-jingji-xue,實驗經濟學 (Experimental Economics I: Behavioral Game Theory),Week79,2017-09-14,2017-09-20,21,0,0
9,shiyan-jingji-xue,實驗經濟學 (Experimental Economics I: Behavioral Game Theory),Week80,2017-09-21,2017-09-27,10,0,0
9,shiyan-jingji-xue,實驗經濟學 (Experimental Economics I: Behavioral Game Theory),Week81,2017-09-28,2017-10-04,20,0,0
9,shiyan-jingji-xue,實驗經濟學 (Experimental Economics I: Behavioral Game Theory),Week82,2017-10-05,2017-10-11,13,0,0
9,shiyan-jingji-xue,實驗經濟學 (Experimental Economics I: Behavioral Game Theory),Week83,2017-10-12,2017-10-18,17,0,0
9,shiyan-jingji-xue,實驗經濟學 (Experimental Economics I: Behavioral Game Theory),Week84,2017-10-19,2017-10-25,21,1,0
9,shiyan-jingji-xue,實驗經濟學 (Experimental Economics I: Behavioral Game Theory),Week85,2017-10-26,2017-11-01,17,1,0
9,shiyan-jingji-xue,實驗經濟學 (Experimental Economics I: Behavioral Game Theory),Week86,2017-11-02,2017-11-08,13,0,0
9,shiyan-jingji-xue,實驗經濟學 (Experimental Economics I: Behavioral Game Theory),Week87,2017-11-09,2017-11-15,17,0,0
9,shiyan-jingji-xue,實驗經濟學 (Experimental Economics I: Behavioral Game Theory),Week88,2017-11-16,2017-11-22,22,1,0
9,shiyan-jingji-xue,實驗經濟學 (Experimental Economics I: Behavioral Game Theory),Week89,2017-11-23,2017-11-29,18,0,0
9,shiyan-jingji-xue,實驗經濟學 (Experimental Economics I: Behavioral Game Theory),Week90,2017-11-30,2017-12-06,10,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week1,2015-10-16,2015-10-22,26,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week2,2015-10-23,2015-10-29,23,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week3,2015-10-30,2015-11-05,19,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week4,2015-11-06,2015-11-12,40,2,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week5,2015-11-13,2015-11-19,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week6,2015-11-20,2015-11-26,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week7,2015-11-27,2015-12-03,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week8,2015-12-04,2015-12-10,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week9,2015-12-11,2015-12-17,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week10,2015-12-18,2015-12-24,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week11,2015-12-25,2015-12-31,11,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week12,2016-01-01,2016-01-07,57,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week13,2016-01-08,2016-01-14,19,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week14,2016-01-15,2016-01-21,13,0,1
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week15,2016-01-22,2016-01-28,22,1,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week16,2016-01-29,2016-02-04,32,0,1
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week17,2016-02-05,2016-02-11,27,0,2
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week18,2016-02-12,2016-02-18,46,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week19,2016-02-19,2016-02-25,47,1,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week20,2016-02-26,2016-03-03,42,3,2
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week21,2016-03-04,2016-03-10,17,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week22,2016-03-11,2016-03-17,11,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week23,2016-03-18,2016-03-24,10,1,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week24,2016-03-25,2016-03-31,30,1,1
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week25,2016-04-01,2016-04-07,17,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week26,2016-04-08,2016-04-14,19,1,1
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week27,2016-04-15,2016-04-21,21,1,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week28,2016-04-22,2016-04-28,9,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week29,2016-04-29,2016-05-05,8,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week30,2016-05-06,2016-05-12,7,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week31,2016-05-13,2016-05-19,10,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week32,2016-05-20,2016-05-26,11,1,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week33,2016-05-27,2016-06-02,12,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week34,2016-06-03,2016-06-09,11,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week35,2016-06-10,2016-06-16,10,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week36,2016-06-17,2016-06-23,15,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week37,2016-06-24,2016-06-30,20,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week38,2016-07-01,2016-07-07,28,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week39,2016-07-08,2016-07-14,16,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week40,2016-07-15,2016-07-21,10,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week41,2016-07-22,2016-07-28,14,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week42,2016-07-29,2016-08-04,24,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week43,2016-08-05,2016-08-11,15,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week44,2016-08-12,2016-08-18,23,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week45,2016-08-19,2016-08-25,20,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week46,2016-08-26,2016-09-01,24,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week47,2016-09-02,2016-09-08,6,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week48,2016-09-09,2016-09-15,10,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week49,2016-09-16,2016-09-22,14,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week50,2016-09-23,2016-09-29,14,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week51,2016-09-30,2016-10-06,12,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week52,2016-10-07,2016-10-13,20,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week53,2016-10-14,2016-10-20,9,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week54,2016-10-21,2016-10-27,6,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week55,2016-10-28,2016-11-03,7,1,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week56,2016-11-04,2016-11-10,5,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week57,2016-11-11,2016-11-17,3,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week58,2016-11-18,2016-11-24,5,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week59,2016-11-25,2016-12-01,5,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week60,2016-12-02,2016-12-08,7,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week61,2016-12-09,2016-12-15,10,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week62,2016-12-16,2016-12-22,3,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week63,2016-12-23,2016-12-29,6,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week64,2016-12-30,2017-01-05,6,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week65,2017-01-06,2017-01-12,4,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week66,2017-01-13,2017-01-19,6,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week67,2017-01-20,2017-01-26,5,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week68,2017-01-27,2017-02-02,9,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week69,2017-02-03,2017-02-09,9,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week70,2017-02-10,2017-02-16,7,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week71,2017-02-17,2017-02-23,5,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week72,2017-02-24,2017-03-02,5,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week73,2017-03-03,2017-03-09,7,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week74,2017-03-10,2017-03-16,11,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week75,2017-03-17,2017-03-23,11,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week76,2017-03-24,2017-03-30,17,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week77,2017-03-31,2017-04-06,4,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week78,2017-04-07,2017-04-13,13,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week79,2017-04-14,2017-04-20,4,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week80,2017-04-21,2017-04-27,3,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week81,2017-04-28,2017-05-04,8,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week82,2017-05-05,2017-05-11,10,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week83,2017-05-12,2017-05-18,3,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week84,2017-05-19,2017-05-25,3,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week85,2017-05-26,2017-06-01,4,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week86,2017-06-02,2017-06-08,5,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week87,2017-06-09,2017-06-15,3,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week88,2017-06-16,2017-06-22,6,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week89,2017-06-23,2017-06-29,3,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week90,2017-06-30,2017-07-06,5,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week91,2017-07-07,2017-07-13,4,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week92,2017-07-14,2017-07-20,2,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week93,2017-07-21,2017-07-27,7,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week94,2017-07-28,2017-08-03,3,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week95,2017-08-04,2017-08-10,10,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week96,2017-08-11,2017-08-17,5,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week97,2017-08-18,2017-08-24,2,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week98,2017-08-25,2017-08-31,4,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week99,2017-09-01,2017-09-07,5,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week100,2017-09-08,2017-09-14,7,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week101,2017-09-15,2017-09-21,9,1,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week102,2017-09-22,2017-09-28,9,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week103,2017-09-29,2017-10-05,3,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week104,2017-10-06,2017-10-12,4,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week105,2017-10-13,2017-10-19,4,1,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week106,2017-10-20,2017-10-26,2,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week107,2017-10-27,2017-11-02,8,1,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week108,2017-11-03,2017-11-09,6,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week109,2017-11-10,2017-11-16,6,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week110,2017-11-17,2017-11-23,1,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week111,2017-11-24,2017-11-30,4,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Week112,2017-12-01,2017-12-07,1,0,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week1,2016-08-04,2016-08-10,39,0,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week2,2016-08-11,2016-08-17,73,0,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week3,2016-08-18,2016-08-24,48,0,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week4,2016-08-25,2016-08-31,44,0,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week5,2016-09-01,2016-09-07,45,0,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week6,2016-09-08,2016-09-14,49,0,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week7,2016-09-15,2016-09-21,332,0,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week8,2016-09-22,2016-09-28,37,0,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week9,2016-09-29,2016-10-05,46,0,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week10,2016-10-06,2016-10-12,29,0,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week11,2016-10-13,2016-10-19,36,0,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week12,2016-10-20,2016-10-26,34,0,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week13,2016-10-27,2016-11-02,36,1,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week14,2016-11-03,2016-11-09,42,0,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week15,2016-11-10,2016-11-16,31,0,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week16,2016-11-17,2016-11-23,34,0,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week17,2016-11-24,2016-11-30,42,0,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week18,2016-12-01,2016-12-07,40,0,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week19,2016-12-08,2016-12-14,37,0,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week20,2016-12-15,2016-12-21,33,0,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week21,2016-12-22,2016-12-28,47,1,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week22,2016-12-29,2017-01-04,31,0,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week23,2017-01-05,2017-01-11,41,0,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week24,2017-01-12,2017-01-18,42,0,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week25,2017-01-19,2017-01-25,40,1,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week26,2017-01-26,2017-02-01,34,0,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week27,2017-02-02,2017-02-08,57,0,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week28,2017-02-09,2017-02-15,31,0,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week29,2017-02-16,2017-02-22,50,0,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week30,2017-02-23,2017-03-01,37,0,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week31,2017-03-02,2017-03-08,51,0,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week32,2017-03-09,2017-03-15,49,0,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week33,2017-03-16,2017-03-22,54,1,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week34,2017-03-23,2017-03-29,38,1,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week35,2017-03-30,2017-04-05,33,0,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week36,2017-04-06,2017-04-12,42,0,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week37,2017-04-13,2017-04-19,37,0,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week38,2017-04-20,2017-04-26,24,0,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week39,2017-04-27,2017-05-03,35,0,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week40,2017-05-04,2017-05-10,45,0,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week41,2017-05-11,2017-05-17,36,0,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week42,2017-05-18,2017-05-24,32,1,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week43,2017-05-25,2017-05-31,39,1,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week44,2017-06-01,2017-06-07,35,0,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week45,2017-06-08,2017-06-14,42,0,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week46,2017-06-15,2017-06-21,47,0,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week47,2017-06-22,2017-06-28,34,0,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week48,2017-06-29,2017-07-05,35,1,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week49,2017-07-06,2017-07-12,40,0,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week50,2017-07-13,2017-07-19,51,0,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week51,2017-07-20,2017-07-26,36,0,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week52,2017-07-27,2017-08-02,42,0,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week53,2017-08-03,2017-08-09,46,0,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week54,2017-08-10,2017-08-16,37,0,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week55,2017-08-17,2017-08-23,32,0,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week56,2017-08-24,2017-08-30,36,0,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week57,2017-08-31,2017-09-06,39,0,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week58,2017-09-07,2017-09-13,42,0,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week59,2017-09-14,2017-09-20,30,0,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week60,2017-09-21,2017-09-27,31,0,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week61,2017-09-28,2017-10-04,37,0,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week62,2017-10-05,2017-10-11,27,0,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week63,2017-10-12,2017-10-18,37,0,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week64,2017-10-19,2017-10-25,20,0,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week65,2017-10-26,2017-11-01,25,0,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week66,2017-11-02,2017-11-08,25,0,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week67,2017-11-09,2017-11-15,23,0,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week68,2017-11-16,2017-11-22,17,0,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week69,2017-11-23,2017-11-29,20,0,0
11,wuli,普通物理學 - 電磁學、光學及近代物理,Week70,2017-11-30,2017-12-06,14,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week1,2016-02-01,2016-02-07,652,4,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week2,2016-02-08,2016-02-14,33,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week3,2016-02-15,2016-02-21,20,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week4,2016-02-22,2016-02-28,34,1,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week5,2016-02-29,2016-03-06,25,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week6,2016-03-07,2016-03-13,28,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week7,2016-03-14,2016-03-20,16,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week8,2016-03-21,2016-03-27,30,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week9,2016-03-28,2016-04-03,58,1,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week10,2016-04-04,2016-04-10,29,1,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week11,2016-04-11,2016-04-17,26,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week12,2016-04-18,2016-04-24,16,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week13,2016-04-25,2016-05-01,13,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week14,2016-05-02,2016-05-08,27,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week15,2016-05-09,2016-05-15,54,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week16,2016-05-16,2016-05-22,25,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week17,2016-05-23,2016-05-29,27,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week18,2016-05-30,2016-06-05,33,1,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week19,2016-06-06,2016-06-12,40,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week20,2016-06-13,2016-06-19,24,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week21,2016-06-20,2016-06-26,32,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week22,2016-06-27,2016-07-03,70,1,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week23,2016-07-04,2016-07-10,43,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week24,2016-07-11,2016-07-17,29,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week25,2016-07-18,2016-07-24,26,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week26,2016-07-25,2016-07-31,34,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week27,2016-08-01,2016-08-07,68,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week28,2016-08-08,2016-08-14,26,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week29,2016-08-15,2016-08-21,29,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week30,2016-08-22,2016-08-28,30,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week31,2016-08-29,2016-09-04,23,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week32,2016-09-05,2016-09-11,26,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week33,2016-09-12,2016-09-18,37,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week34,2016-09-19,2016-09-25,33,1,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week35,2016-09-26,2016-10-02,33,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week36,2016-10-03,2016-10-09,25,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week37,2016-10-10,2016-10-16,33,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week38,2016-10-17,2016-10-23,36,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week39,2016-10-24,2016-10-30,36,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week40,2016-10-31,2016-11-06,34,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week41,2016-11-07,2016-11-13,34,1,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week42,2016-11-14,2016-11-20,32,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week43,2016-11-21,2016-11-27,32,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week44,2016-11-28,2016-12-04,24,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week45,2016-12-05,2016-12-11,22,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week46,2016-12-12,2016-12-18,32,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week47,2016-12-19,2016-12-25,27,1,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week48,2016-12-26,2017-01-01,22,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week49,2017-01-02,2017-01-08,26,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week50,2017-01-09,2017-01-15,28,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week51,2017-01-16,2017-01-22,34,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week52,2017-01-23,2017-01-29,12,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week53,2017-01-30,2017-02-05,27,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week54,2017-02-06,2017-02-12,18,1,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week55,2017-02-13,2017-02-19,33,1,0
