id,英文名稱,課程名稱,天數,日期,註冊人數,購買人數,完課人數
9,shiyan-jingji-xue,實驗經濟學 (Experimental Economics I: Behavioral Game Theory),Day588,2017-10-25,2,0,0
9,shiyan-jingji-xue,實驗經濟學 (Experimental Economics I: Behavioral Game Theory),Day589,2017-10-26,3,1,0
9,shiyan-jingji-xue,實驗經濟學 (Experimental Economics I: Behavioral Game Theory),Day590,2017-10-27,2,0,0
9,shiyan-jingji-xue,實驗經濟學 (Experimental Economics I: Behavioral Game Theory),Day591,2017-10-28,1,0,0
9,shiyan-jingji-xue,實驗經濟學 (Experimental Economics I: Behavioral Game Theory),Day592,2017-10-29,5,0,0
9,shiyan-jingji-xue,實驗經濟學 (Experimental Economics I: Behavioral Game Theory),Day593,2017-10-30,3,0,0
9,shiyan-jingji-xue,實驗經濟學 (Experimental Economics I: Behavioral Game Theory),Day594,2017-10-31,3,0,0
9,shiyan-jingji-xue,實驗經濟學 (Experimental Economics I: Behavioral Game Theory),Day595,2017-11-01,0,0,0
9,shiyan-jingji-xue,實驗經濟學 (Experimental Economics I: Behavioral Game Theory),Day596,2017-11-02,0,0,0
9,shiyan-jingji-xue,實驗經濟學 (Experimental Economics I: Behavioral Game Theory),Day597,2017-11-03,2,0,0
9,shiyan-jingji-xue,實驗經濟學 (Experimental Economics I: Behavioral Game Theory),Day598,2017-11-04,2,0,0
9,shiyan-jingji-xue,實驗經濟學 (Experimental Economics I: Behavioral Game Theory),Day599,2017-11-05,1,0,0
9,shiyan-jingji-xue,實驗經濟學 (Experimental Economics I: Behavioral Game Theory),Day600,2017-11-06,2,0,0
9,shiyan-jingji-xue,實驗經濟學 (Experimental Economics I: Behavioral Game Theory),Day601,2017-11-07,5,0,0
9,shiyan-jingji-xue,實驗經濟學 (Experimental Economics I: Behavioral Game Theory),Day602,2017-11-08,1,0,0
9,shiyan-jingji-xue,實驗經濟學 (Experimental Economics I: Behavioral Game Theory),Day603,2017-11-09,1,0,0
9,shiyan-jingji-xue,實驗經濟學 (Experimental Economics I: Behavioral Game Theory),Day604,2017-11-10,2,0,0
9,shiyan-jingji-xue,實驗經濟學 (Experimental Economics I: Behavioral Game Theory),Day605,2017-11-11,4,0,0
9,shiyan-jingji-xue,實驗經濟學 (Experimental Economics I: Behavioral Game Theory),Day606,2017-11-12,3,0,0
9,shiyan-jingji-xue,實驗經濟學 (Experimental Economics I: Behavioral Game Theory),Day607,2017-11-13,4,0,0
9,shiyan-jingji-xue,實驗經濟學 (Experimental Economics I: Behavioral Game Theory),Day608,2017-11-14,1,0,0
9,shiyan-jingji-xue,實驗經濟學 (Experimental Economics I: Behavioral Game Theory),Day609,2017-11-15,2,0,0
9,shiyan-jingji-xue,實驗經濟學 (Experimental Economics I: Behavioral Game Theory),Day610,2017-11-16,3,0,0
9,shiyan-jingji-xue,實驗經濟學 (Experimental Economics I: Behavioral Game Theory),Day611,2017-11-17,1,0,0
9,shiyan-jingji-xue,實驗經濟學 (Experimental Economics I: Behavioral Game Theory),Day612,2017-11-18,2,0,0
9,shiyan-jingji-xue,實驗經濟學 (Experimental Economics I: Behavioral Game Theory),Day613,2017-11-19,2,0,0
9,shiyan-jingji-xue,實驗經濟學 (Experimental Economics I: Behavioral Game Theory),Day614,2017-11-20,8,1,0
9,shiyan-jingji-xue,實驗經濟學 (Experimental Economics I: Behavioral Game Theory),Day615,2017-11-21,4,0,0
9,shiyan-jingji-xue,實驗經濟學 (Experimental Economics I: Behavioral Game Theory),Day616,2017-11-22,2,0,0
9,shiyan-jingji-xue,實驗經濟學 (Experimental Economics I: Behavioral Game Theory),Day617,2017-11-23,1,0,0
9,shiyan-jingji-xue,實驗經濟學 (Experimental Economics I: Behavioral Game Theory),Day618,2017-11-24,3,0,0
9,shiyan-jingji-xue,實驗經濟學 (Experimental Economics I: Behavioral Game Theory),Day619,2017-11-25,2,0,0
9,shiyan-jingji-xue,實驗經濟學 (Experimental Economics I: Behavioral Game Theory),Day620,2017-11-26,1,0,0
9,shiyan-jingji-xue,實驗經濟學 (Experimental Economics I: Behavioral Game Theory),Day621,2017-11-27,3,0,0
9,shiyan-jingji-xue,實驗經濟學 (Experimental Economics I: Behavioral Game Theory),Day622,2017-11-28,5,0,0
9,shiyan-jingji-xue,實驗經濟學 (Experimental Economics I: Behavioral Game Theory),Day623,2017-11-29,3,0,0
9,shiyan-jingji-xue,實驗經濟學 (Experimental Economics I: Behavioral Game Theory),Day624,2017-11-30,4,0,0
9,shiyan-jingji-xue,實驗經濟學 (Experimental Economics I: Behavioral Game Theory),Day625,2017-12-01,2,0,0
9,shiyan-jingji-xue,實驗經濟學 (Experimental Economics I: Behavioral Game Theory),Day626,2017-12-02,4,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day1,2015-10-16,9,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day2,2015-10-17,1,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day3,2015-10-18,1,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day4,2015-10-19,4,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day5,2015-10-20,4,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day6,2015-10-21,5,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day7,2015-10-22,2,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day8,2015-10-23,5,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day9,2015-10-24,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day10,2015-10-25,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day11,2015-10-26,1,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day12,2015-10-27,10,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day13,2015-10-28,2,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day14,2015-10-29,5,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day15,2015-10-30,2,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day16,2015-10-31,1,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day17,2015-11-01,4,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day18,2015-11-02,4,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day19,2015-11-03,4,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day20,2015-11-04,2,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day21,2015-11-05,2,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day22,2015-11-06,14,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day23,2015-11-07,5,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day24,2015-11-08,6,1,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day25,2015-11-09,2,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day26,2015-11-10,2,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day27,2015-11-11,9,1,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day28,2015-11-12,2,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day29,2015-11-13,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day30,2015-11-14,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day31,2015-11-15,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day32,2015-11-16,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day33,2015-11-17,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day34,2015-11-18,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day35,2015-11-19,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day36,2015-11-20,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day37,2015-11-21,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day38,2015-11-22,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day39,2015-11-23,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day40,2015-11-24,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day41,2015-11-25,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day42,2015-11-26,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day43,2015-11-27,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day44,2015-11-28,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day45,2015-11-29,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day46,2015-11-30,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day47,2015-12-01,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day48,2015-12-02,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day49,2015-12-03,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day50,2015-12-04,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day51,2015-12-05,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day52,2015-12-06,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day53,2015-12-07,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day54,2015-12-08,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day55,2015-12-09,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day56,2015-12-10,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day57,2015-12-11,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day58,2015-12-12,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day59,2015-12-13,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day60,2015-12-14,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day61,2015-12-15,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day62,2015-12-16,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day63,2015-12-17,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day64,2015-12-18,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day65,2015-12-19,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day66,2015-12-20,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day67,2015-12-21,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day68,2015-12-22,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day69,2015-12-23,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day70,2015-12-24,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day71,2015-12-25,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day72,2015-12-26,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day73,2015-12-27,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day74,2015-12-28,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day75,2015-12-29,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day76,2015-12-30,4,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day77,2015-12-31,7,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day78,2016-01-01,4,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day79,2016-01-02,3,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day80,2016-01-03,2,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day81,2016-01-04,31,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day82,2016-01-05,10,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day83,2016-01-06,6,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day84,2016-01-07,1,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day85,2016-01-08,3,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day86,2016-01-09,1,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day87,2016-01-10,4,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day88,2016-01-11,4,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day89,2016-01-12,1,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day90,2016-01-13,4,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day91,2016-01-14,2,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day92,2016-01-15,2,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day93,2016-01-16,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day94,2016-01-17,3,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day95,2016-01-18,1,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day96,2016-01-19,2,0,1
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day97,2016-01-20,3,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day98,2016-01-21,2,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day99,2016-01-22,1,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day100,2016-01-23,2,1,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day101,2016-01-24,3,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day102,2016-01-25,3,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day103,2016-01-26,6,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day104,2016-01-27,3,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day105,2016-01-28,4,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day106,2016-01-29,3,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day107,2016-01-30,3,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day108,2016-01-31,6,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day109,2016-02-01,4,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day110,2016-02-02,7,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day111,2016-02-03,3,0,1
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day112,2016-02-04,6,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day113,2016-02-05,5,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day114,2016-02-06,9,0,1
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day115,2016-02-07,5,0,1
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day116,2016-02-08,1,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day117,2016-02-09,1,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day118,2016-02-10,3,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day119,2016-02-11,3,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day120,2016-02-12,7,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day121,2016-02-13,11,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day122,2016-02-14,12,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day123,2016-02-15,5,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day124,2016-02-16,2,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day125,2016-02-17,5,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day126,2016-02-18,4,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day127,2016-02-19,3,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day128,2016-02-20,7,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day129,2016-02-21,4,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day130,2016-02-22,6,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day131,2016-02-23,5,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day132,2016-02-24,17,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day133,2016-02-25,5,1,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day134,2016-02-26,9,1,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day135,2016-02-27,1,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day136,2016-02-28,2,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day137,2016-02-29,11,1,1
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day138,2016-03-01,12,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day139,2016-03-02,6,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day140,2016-03-03,1,1,1
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day141,2016-03-04,2,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day142,2016-03-05,1,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day143,2016-03-06,5,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day144,2016-03-07,1,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day145,2016-03-08,7,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day146,2016-03-09,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day147,2016-03-10,1,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day148,2016-03-11,1,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day149,2016-03-12,3,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day150,2016-03-13,1,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day151,2016-03-14,2,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day152,2016-03-15,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day153,2016-03-16,4,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day154,2016-03-17,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day155,2016-03-18,1,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day156,2016-03-19,2,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day157,2016-03-20,3,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day158,2016-03-21,2,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day159,2016-03-22,1,1,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day160,2016-03-23,1,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day161,2016-03-24,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day162,2016-03-25,1,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day163,2016-03-26,4,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day164,2016-03-27,2,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day165,2016-03-28,1,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day166,2016-03-29,2,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day167,2016-03-30,2,0,1
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day168,2016-03-31,18,1,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day169,2016-04-01,4,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day170,2016-04-02,2,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day171,2016-04-03,2,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day172,2016-04-04,4,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day173,2016-04-05,2,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day174,2016-04-06,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day175,2016-04-07,3,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day176,2016-04-08,3,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day177,2016-04-09,2,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day178,2016-04-10,2,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day179,2016-04-11,3,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day180,2016-04-12,4,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day181,2016-04-13,3,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day182,2016-04-14,2,1,1
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day183,2016-04-15,6,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day184,2016-04-16,1,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day185,2016-04-17,2,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day186,2016-04-18,3,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day187,2016-04-19,1,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day188,2016-04-20,4,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day189,2016-04-21,4,1,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day190,2016-04-22,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day191,2016-04-23,1,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day192,2016-04-24,3,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day193,2016-04-25,3,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day194,2016-04-26,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day195,2016-04-27,1,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day196,2016-04-28,1,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day197,2016-04-29,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day198,2016-04-30,3,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day199,2016-05-01,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day200,2016-05-02,1,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day201,2016-05-03,1,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day202,2016-05-04,2,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day203,2016-05-05,1,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day204,2016-05-06,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day205,2016-05-07,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day206,2016-05-08,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day207,2016-05-09,1,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day208,2016-05-10,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day209,2016-05-11,2,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day210,2016-05-12,4,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day211,2016-05-13,1,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day212,2016-05-14,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day213,2016-05-15,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day214,2016-05-16,3,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day215,2016-05-17,1,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day216,2016-05-18,4,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day217,2016-05-19,1,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day218,2016-05-20,1,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day219,2016-05-21,1,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day220,2016-05-22,2,1,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day221,2016-05-23,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day222,2016-05-24,3,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day223,2016-05-25,1,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day224,2016-05-26,3,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day225,2016-05-27,1,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day226,2016-05-28,1,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day227,2016-05-29,3,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day228,2016-05-30,4,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day229,2016-05-31,0,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day230,2016-06-01,2,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day231,2016-06-02,1,0,0
10,shaonian-fuli,少年福利與權利 (Welfare and Rights of Youth),Day232,2016-06-03,0,0,0
